%time,field.t,field.cs1.x,field.cs1.y,field.cs1.theta,field.cs1.speed,field.cs1.acceleration,field.cs1.id,field.cs2.x,field.cs2.y,field.cs2.theta,field.cs2.speed,field.cs2.acceleration,field.cs2.id
1523798992796569108,6.20032787323,3.50029802322,8.91425037384,1.5480287075,13.8888893127,7.0,1,-3.17943620682,17.4285507202,4.79347658157,13.8888893127,7.0,2
1523798992895586967,6.30045008659,3.531883955,10.3013343811,1.56206846237,13.8888893127,7.0,1,-3.06705498695,16.045665741,4.63173294067,13.8888893127,7.0,2
1523798992996618986,6.40034604073,3.54401493073,11.6912126541,1.60077357292,13.8888893127,7.0,1,-3.17903995514,14.6602535248,4.79328870773,13.8888893127,7.0,2
1523798993095988035,6.50042104721,3.50237345695,13.0799064636,1.5892996788,13.8888893127,7.0,1,-3.06676745415,13.2754793167,4.63132619858,13.8888893127,7.0,2
1523798993195816993,6.60045194626,3.47669649124,14.4674339294,1.61425507069,13.8888893127,7.0,1,-3.17914056778,11.8922719955,4.79310750961,13.8888893127,7.0,2
1523798993296797037,6.70037102699,3.41633152962,15.8555793762,1.58943068981,13.8888893127,7.0,1,-3.06710743904,10.5073385239,4.63112878799,13.8888893127,7.0,2
1523798993396646022,6.80041193962,3.39043164253,17.2453117371,1.61068642139,13.8888893127,7.0,1,-3.1799325943,9.12195110321,4.79316759109,13.8888893127,7.0,2
1523798993495562076,6.90049004555,3.33508443832,18.632068634,1.57946777344,13.8888893127,7.0,1,-3.06794500351,7.73861598969,4.63137531281,13.8888893127,7.0,2
1523798993595818996,7.00041604042,3.32304501534,20.0204334259,1.60277307034,13.8888893127,7.0,1,-3.18030309677,6.35475254059,4.79323244095,13.8888893127,7.0,2
1523798993695580005,7.10038208961,3.27864980698,21.4083194733,1.56828379631,13.8888893127,7.0,1,-3.06816625595,4.97069168091,4.63135433197,13.8888893127,7.0,2
1523798993796199083,7.20036101341,3.28214001656,22.7974815369,1.59628629684,13.8888893127,7.0,1,-3.18061375618,3.58608436584,4.79329872131,13.8888893127,7.0,2
1523798993896332025,7.30038094521,3.2467417717,24.1858901978,1.55921316147,13.8888893127,7.0,1,-3.06836366653,2.20176672935,4.63138961792,13.8888893127,7.0,2
1523798993996731042,7.40037894249,3.26284050941,25.5756587982,1.59294879436,13.8888893127,7.0,1,-3.1808180809,0.816462576389,4.79341554642,13.8888893127,7.0,2
1523798994096529960,7.50044894218,3.23210549355,26.9628620148,1.5526869297,13.8888893127,7.0,1,-3.0685133934,-0.566528260708,4.63165998459,13.8888893127,7.0,2
1523798994195653915,7.60035204887,3.2572748661,28.3525485992,1.59257340431,13.8888893127,7.0,1,-3.18059778214,-1.95191562176,4.79367923737,13.8888893127,7.0,2
1523798994296164989,7.70042586327,3.22704005241,29.7407054901,1.54799246788,13.8888893127,7.0,1,-3.06785154343,-3.33581733704,4.63181352615,13.8888893127,7.0,2
1523798994396233081,7.80039691925,3.25871181488,31.1293449402,1.59436607361,13.8888893127,7.0,1,-3.17964959145,-4.72031116486,4.7936205864,13.8888893127,7.0,2
1523798994496351957,7.90040493011,3.22596430779,32.5184707642,1.54410481453,13.8888893127,7.0,1,-3.06690096855,-6.10524272919,4.63163566589,13.8888893127,7.0,2
1523798994596801996,8.00044989586,3.26303362846,33.9069519043,1.59765267372,13.8888893127,7.0,1,-3.17894339561,-7.48968982697,4.79346942902,13.8888893127,7.0,2
1523798994695461034,8.10045599937,3.2257668972,35.2942428589,1.54024326801,13.8888893127,7.0,1,-3.06654405594,-8.87292194366,4.63168478012,13.8888893127,7.0,2
1523798994795548915,8.20037698746,3.26816296577,36.681427002,1.60207426548,13.8888893127,7.0,1,-3.17842650414,-10.2562398911,4.79328203201,13.8888893127,7.0,2
1523798994895467042,8.30030107498,3.22474241257,38.0691947937,1.53579735756,13.8888893127,7.0,1,-3.06623387337,-11.6401433945,4.63142156601,13.8888893127,7.0,2
1523798994996174097,8.40026903152,3.2733643055,39.4578704834,1.60756707191,13.8888893127,7.0,1,-3.17861771584,-13.0251178741,4.79329252243,13.8888893127,7.0,2
1523798995096195936,8.50031495094,3.22220277786,40.8486099243,1.53016316891,13.8888893127,7.0,1,-3.06614804268,-14.4122476578,4.63105487823,13.8888893127,7.0,2
1523798995196268081,8.60051608086,3.27852845192,42.2340507507,1.6143784523,13.8888893127,7.0,1,-3.17880058289,-15.7942466736,4.79269838333,13.8888893127,7.0,2
1523798995295722961,8.70035004616,3.21799325943,43.6221618652,1.52272558212,13.8888893127,7.0,1,-3.06733632088,-17.1791992188,4.63072252274,13.8888893127,7.0,2
1523798995396660089,8.80038905144,3.28474783897,45.009765625,1.62332987785,13.8888893127,7.0,1,-3.18066167831,-18.5637779236,4.79267263412,13.8888893127,7.0,2
1523798995496489048,8.90041208267,3.21177721024,46.3975143433,1.51239287853,13.8888893127,7.0,1,-3.06921434402,-19.94896698,4.63066959381,13.8888893127,7.0,2
1523798995596541881,9.00046801567,3.2927968502,47.7831726074,1.63602650166,13.8888893127,7.0,1,-3.1825170517,-21.3323631287,4.79248142242,13.8888893127,7.0,2
