%time,field.t,field.cs1.x,field.cs1.y,field.cs1.theta,field.cs1.speed,field.cs1.acceleration,field.cs1.id,field.cs2.x,field.cs2.y,field.cs2.theta,field.cs2.speed,field.cs2.acceleration,field.cs2.id
1523124730634427070,16.3003511429,4.53387355804,148.861251831,1.52888536453,13.8888893127,7.0,1,-3.2334446907,35.8679618835,4.62953710556,13.8888893127,7.0,2
1523124730734781980,16.4003520012,4.59205722809,150.248703003,1.52888536453,13.8888893127,7.0,1,-3.34836649895,34.4840621948,4.79142379761,13.8888893127,7.0,2
1523124730834547042,16.5003359318,4.65026569366,151.636749268,1.52888536453,13.8888893127,7.0,1,-3.23867964745,33.0991172791,4.62946605682,13.8888893127,7.0,2
1523124730934612989,16.6003639698,4.70843458176,153.023849487,1.52888536453,13.8888893127,7.0,1,-3.35367155075,31.7155685425,4.79131221771,13.8888893127,7.0,2
1523124731035665988,16.7003231049,4.76667070389,154.412567139,1.52888536453,13.8888893127,7.0,1,-3.24408769608,30.3299636841,4.62927818298,13.8888893127,7.0,2
1523124731135247945,16.8003981113,4.82489442825,155.800964355,1.52888536453,13.8888893127,7.0,1,-3.35944724083,28.9451389313,4.79127597809,13.8888893127,7.0,2
1523124731234452009,16.9004509449,4.88302326202,157.187133789,1.52888536453,13.8888893127,7.0,1,-3.25011444092,27.5620746613,4.62953996658,13.8888893127,7.0,2
1523124731334460020,17.0003421307,4.94120836258,158.574615479,1.52888536453,13.8888893127,7.0,1,-3.36503577232,26.1781330109,4.79143095016,13.8888893127,7.0,2
1523124731434475898,17.1003289223,4.99939966202,159.962249756,1.52888536453,13.8888893127,7.0,1,-3.25537157059,24.7936077118,4.62952184677,13.8888893127,7.0,2
1523124731534621000,17.2003269196,5.05757522583,161.349517822,1.52888536453,13.8888893127,7.0,1,-3.37029981613,23.4098854065,4.79138755798,13.8888893127,7.0,2
1523124731634514093,17.3002979755,5.11577033997,162.737243652,1.52888536453,13.8888893127,7.0,1,-3.26068949699,22.0252742767,4.62946844101,13.8888893127,7.0,2
1523124731734586954,17.4003019333,5.1739692688,164.125076294,1.52888536453,13.8888893127,7.0,1,-3.37573766708,20.641002655,4.79139900208,13.8888893127,7.0,2
1523124731834877967,17.5003130436,5.2322716713,165.515365601,1.52888536453,13.8888893127,7.0,1,-3.26590847969,19.2538318634,4.62918043137,13.8888893127,7.0,2
1523124731934536933,17.6005020142,5.29035902023,166.900512695,1.52888536453,13.8888893127,7.0,1,-3.38113331795,17.872253418,4.79079961777,13.8888893127,7.0,2
1523124732035324096,17.7003209591,5.34857416153,168.288726807,1.52888536453,13.8888893127,7.0,1,-3.27229857445,16.4870910645,4.62882423401,13.8888893127,7.0,2
1523124732134497880,17.8003599644,5.40675878525,169.676208496,1.52888536453,13.8888893127,7.0,1,-3.38820934296,15.1032419205,4.79071426392,13.8888893127,7.0,2
1523124732234492063,17.9003460407,5.46493053436,171.063369751,1.52888536453,13.8888893127,7.0,1,-3.27957487106,13.7191114426,4.6288599968,13.8888893127,7.0,2
1523124732334619045,18.0003099442,5.52313947678,172.451431274,1.52888536453,13.8888893127,7.0,1,-3.3954846859,12.3346767426,4.79081821442,13.8888893127,7.0,2
1523124732434561967,18.1003379822,5.5813293457,173.839050293,1.52888536453,13.8888893127,7.0,1,-3.28667140007,10.9501113892,4.62891197205,13.8888893127,7.0,2
1523124732534495115,18.2003340721,5.63951873779,175.226638794,1.52888536453,13.8888893127,7.0,1,-3.40247011185,9.56614208221,4.79081439972,13.8888893127,7.0,2
1523124732635544061,18.3003280163,5.69777679443,176.615875244,1.52888536453,13.8888893127,7.0,1,-3.29353451729,8.17995929718,4.62871932983,13.8888893127,7.0,2
1523124732735219001,18.4004409313,5.75598430634,178.003890991,1.52888536453,13.8888893127,7.0,1,-3.40963602066,6.79558038712,4.79067230225,13.8888893127,7.0,2
1523124732834577083,18.5004661083,5.81414604187,179.390823364,1.52888536453,13.8888893127,7.0,1,-3.30107760429,5.41167926788,4.62884569168,13.8888893127,7.0,2
1523124732934798955,18.600413084,5.87229633331,180.777496338,1.52888536453,13.8888893127,7.0,1,-3.41689109802,4.02863264084,4.79064178467,13.8888893127,7.0,2
1523124733034997940,18.7003409863,5.93054103851,182.166397095,1.52888536453,13.8888893127,7.0,1,-3.30822110176,2.64276051521,4.62909269333,13.8888893127,7.0,2
1523124733134649991,18.8004300594,5.988697052,183.553207397,1.52888536453,13.8888893127,7.0,1,-3.42370462418,1.25954627991,4.79090499878,13.8888893127,7.0,2
1523124733234606981,18.9003679752,6.04687070847,184.940414429,1.52888536453,13.8888893127,7.0,1,-3.31480288506,-0.124606817961,4.63008546829,13.8888893127,7.0,2
1523124733334676980,19.0003349781,6.10506677628,186.328170776,1.52888536453,13.8888893127,7.0,1,-3.42899107933,-1.5088788271,4.79200792313,13.8888893127,7.0,2
1523124733434880018,19.1003410816,6.16334867477,187.717971802,1.52888536453,13.8888893127,7.0,1,-3.31835627556,-2.89549875259,4.63078975677,13.8888893127,7.0,2
1523124733534847974,19.2004950047,6.22152853012,189.105331421,1.52888536453,13.8888893127,7.0,1,-3.43153762817,-4.27946138382,4.79266643524,13.8888893127,7.0,2
1523124733635373115,19.3004729748,6.27972745895,190.493164062,1.52888536453,13.8888893127,7.0,1,-3.3201482296,-5.66403102875,4.63124084473,13.8888893127,7.0,2
1523124733734404087,19.4004840851,6.33785581589,191.87928772,1.52888536453,13.8888893127,7.0,1,-3.43260574341,-7.04681348801,4.79297351837,13.8888893127,7.0,2
1523124733834517002,19.5003731251,6.39601755142,193.266220093,1.52888536453,13.8888893127,7.0,1,-3.32086324692,-8.43046092987,4.63140726089,13.8888893127,7.0,2
1523124733935054063,19.6003201008,6.45422267914,194.654190063,1.52888536453,13.8888893127,7.0,1,-3.43323922157,-9.81510066986,4.7933549881,13.8888893127,7.0,2
1523124734034954071,19.7003419399,6.51241779327,196.041915894,1.52888536453,13.8888893127,7.0,1,-3.32090425491,-11.1994981766,4.63143587112,13.8888893127,7.0,2
1523124734134445905,19.8003461361,6.57062244415,197.429885864,1.52888536453,13.8888893127,7.0,1,-3.43323969841,-12.5841274261,4.79338216782,13.8888893127,7.0,2
1523124734234416961,19.9003670216,6.6287817955,198.816757202,1.52888536453,13.8888893127,7.0,1,-3.320936203,-13.9676733017,4.63156223297,13.8888893127,7.0,2
1523124734335253953,20.0003099442,6.68706035614,200.206481934,1.52888536453,13.8888893127,7.0,1,-3.43323945999,-15.3540792465,4.79371452332,13.8888893127,7.0,2
1523124734435332059,20.1004581451,6.74535751343,201.596633911,1.52888536453,13.8888893127,7.0,1,-3.32020998001,-16.7408542633,4.63151264191,13.8888893127,7.0,2
1523124734534406900,20.2006371021,6.80334281921,202.979370117,1.52888536453,13.8888893127,7.0,1,-3.4320166111,-18.1202754974,4.7928481102,13.8888893127,7.0,2
1523124734634486913,20.3002810478,6.86155509949,204.367507935,1.52888536453,13.8888893127,7.0,1,-3.32034993172,-19.5051422119,4.6315202713,13.8888893127,7.0,2
1523124734734493017,20.4003150463,6.91977548599,205.755844116,1.52888536453,13.8888893127,7.0,1,-3.43259954453,-20.8901557922,4.79351043701,13.8888893127,7.0,2
1523124734834626913,20.5003631115,6.97796630859,207.143463135,1.52888536453,13.8888893127,7.0,1,-3.32005810738,-22.274433136,4.63160324097,13.8888893127,7.0,2
1523124734934458017,20.6003599167,7.03613519669,208.530563354,1.52888536453,13.8888893127,7.0,1,-3.43209290504,-23.6582279205,4.79344940186,13.8888893127,7.0,2
1523124735034818887,20.7003190517,7.09434175491,209.918579102,1.52888536453,13.8888893127,7.0,1,-3.31960535049,-25.0428886414,4.63149785995,13.8888893127,7.0,2
1523124735135782957,20.8003430367,7.15261507034,211.308166504,1.52888536453,13.8888893127,7.0,1,-3.43198728561,-26.4291572571,4.79363536835,13.8888893127,7.0,2
1523124735234595060,20.9004819393,7.2107963562,212.695571899,1.52888536453,13.8888893127,7.0,1,-3.31929063797,-27.8132038116,4.63175344467,13.8888893127,7.0,2
1523124735334548950,21.0004630089,7.26893854141,214.082046509,1.52888536453,13.8888893127,7.0,1,-3.43106555939,-29.1963768005,4.79352521896,13.8888893127,7.0,2
1523124735434493064,21.1003761292,7.32710170746,215.469009399,1.52888536453,13.8888893127,7.0,1,-3.31855630875,-30.5800018311,4.63169431686,13.8888893127,7.0,2
1523124735534451007,21.2003259659,7.38528871536,216.856552124,1.52888536453,13.8888893127,7.0,1,-3.4304997921,-31.9642353058,4.79359054565,13.8888893127,7.0,2
1523124735634427070,21.3003160954,7.44345569611,218.243606567,1.52888536453,13.8888893127,7.0,1,-3.31789302826,-33.3479385376,4.63174915314,13.8888893127,7.0,2
1523124735734441995,21.400272131,7.5017080307,219.632705688,1.52888536453,13.8888893127,7.0,1,-3.42988634109,-34.7337379456,4.7938284874,13.8888893127,7.0,2
1523124735834624052,21.5003750324,7.55983924866,221.01890564,1.52888536453,13.8888893127,7.0,1,-3.3170208931,-36.116558075,4.63208770752,13.8888893127,7.0,2
1523124735934945106,21.6002690792,7.61808109283,222.407745361,1.52888536453,13.8888893127,7.0,1,-3.42852544785,-37.5021476746,4.79413747787,13.8888893127,7.0,2
1523124736034668922,21.7003540993,7.67633247375,223.796813965,1.52888536453,13.8888893127,7.0,1,-3.31499767303,-38.8877983093,4.63206148148,13.8888893127,7.0,2
1523124736135050058,21.8004550934,7.73445510864,225.182830811,1.52888536453,13.8888893127,7.0,1,-3.42630958557,-40.2705459595,4.79377985001,13.8888893127,7.0,2
1523124736234570026,21.9003350735,7.79266786575,226.570983887,1.52888536453,13.8888893127,7.0,1,-3.313352108,-41.6553192139,4.63181066513,13.8888893127,7.0,2
1523124736334628105,22.0003700256,7.85083913803,227.958129883,1.52888536453,13.8888893127,7.0,1,-3.42510390282,-43.039188385,4.7936630249,13.8888893127,7.0,2
1523124736434499979,22.1003329754,7.90903091431,229.345794678,1.52888536453,13.8888893127,7.0,1,-3.3123486042,-44.4234809875,4.631752491,13.8888893127,7.0,2
1523124736534593105,22.2003319263,7.96721839905,230.733337402,1.52888536453,13.8888893127,7.0,1,-3.42421221733,-45.8077316284,4.79365062714,13.8888893127,7.0,2
1523124736634587049,22.3003230095,8.0254573822,232.122116089,1.52888536453,13.8888893127,7.0,1,-3.31138324738,-47.193145752,4.63160848618,13.8888893127,7.0,2
1523124736734560012,22.4004030228,8.08359909058,233.508560181,1.52888536453,13.8888893127,7.0,1,-3.42335772514,-48.5762863159,4.79337835312,13.8888893127,7.0,2
1523124736835190057,22.5003149509,8.14181804657,234.896865845,1.52888536453,13.8888893127,7.0,1,-3.31094360352,-49.9612617493,4.63139104843,13.8888893127,7.0,2
1523124736934900045,22.6003611088,8.20003795624,236.285186768,1.52888536453,13.8888893127,7.0,1,-3.42337036133,-51.346244812,4.79337930679,13.8888893127,7.0,2
1523124737034478902,22.7004079819,8.25821399689,237.672454834,1.52888536453,13.8888893127,7.0,1,-3.31103897095,-52.7301826477,4.63151407242,13.8888893127,7.0,2
1523124737134593009,22.8003790379,8.31637001038,239.059265137,1.52888536453,13.8888893127,7.0,1,-3.42317342758,-54.1136703491,4.79332590103,13.8888893127,7.0,2
1523124737234682083,22.9003169537,8.37458229065,240.447387695,1.52888536453,13.8888893127,7.0,1,-3.31084680557,-55.4984703064,4.63136005402,13.8888893127,7.0,2
1523124737334711074,23.0003499985,8.43277454376,241.835067749,1.52888536453,13.8888893127,7.0,1,-3.42326426506,-56.8828048706,4.79327249527,13.8888893127,7.0,2
1523124737434947013,23.1003501415,8.49099826813,243.223480225,1.52888536453,13.8888893127,7.0,1,-3.31098818779,-58.2678985596,4.63127279282,13.8888893127,7.0,2
1523124737534950971,23.2004039288,8.54915332794,244.610244751,1.52888536453,13.8888893127,7.0,1,-3.42345261574,-59.6513214111,4.7930803299,13.8888893127,7.0,2
1523124737635099887,23.3003389835,8.60739994049,245.999191284,1.52888536453,13.8888893127,7.0,1,-3.31139993668,-61.0369606018,4.63101911545,13.8888893127,7.0,2
1523124737734457969,23.4004309177,8.66554737091,247.385803223,1.52888536453,13.8888893127,7.0,1,-3.42420244217,-62.4201927185,4.7928071022,13.8888893127,7.0,2
1523124737834407091,23.5003540516,8.72371196747,248.772796631,1.52888536453,13.8888893127,7.0,1,-3.3126847744,-63.8039283752,4.63097238541,13.8888893127,7.0,2
1523124737934396982,23.6003060341,8.78188705444,250.160049438,1.52888536453,13.8888893127,7.0,1,-3.42560482025,-65.1878051758,4.79283618927,13.8888893127,7.0,2
1523124738034635066,23.7002761364,8.84008979797,251.547973633,1.52888536453,13.8888893127,7.0,1,-3.31397294998,-66.5724487305,4.63089513779,13.8888893127,7.0,2
1523124738134552001,23.8002939224,8.89830970764,252.936279297,1.52888536453,13.8888893127,7.0,1,-3.42708587646,-67.9573669434,4.79288244247,13.8888893127,7.0,2
1523124738234941959,23.9003400803,8.95653915405,254.324829102,1.52888536453,13.8888893127,7.0,1,-3.31533885002,-69.3426437378,4.63086605072,13.8888893127,7.0,2
1523124738335412979,24.0004041195,9.0147600174,255.713180542,1.52888536453,13.8888893127,7.0,1,-3.42849516869,-70.7276000977,4.79285812378,13.8888893127,7.0,2
1523124738434431076,24.1004531384,9.07291507721,257.099945068,1.52888536453,13.8888893127,7.0,1,-3.3169260025,-72.1110916138,4.63105106354,13.8888893127,7.0,2
1523124738534307003,24.2003879547,9.13104915619,258.486236572,1.52888536453,13.8888893127,7.0,1,-3.42965817451,-73.4940032959,4.79280138016,13.8888893127,7.0,2
1523124738635037899,24.300287962,9.18925476074,259.874206543,1.52888536453,13.8888893127,7.0,1,-3.31806969643,-74.8787078857,4.63089513779,13.8888893127,7.0,2
1523124738734695911,24.4003100395,9.24750804901,261.263336182,1.52888536453,13.8888893127,7.0,1,-3.4312479496,-76.2644271851,4.79297637939,13.8888893127,7.0,2
1523124738834573030,24.5004141331,9.30567169189,262.650299072,1.52888536453,13.8888893127,7.0,1,-3.31949830055,-77.6481170654,4.63114500046,13.8888893127,7.0,2
1523124738934695005,24.6003639698,9.36384868622,264.037597656,1.52888536453,13.8888893127,7.0,1,-3.43218398094,-79.0320663452,4.79301548004,13.8888893127,7.0,2
1523124739035540103,24.7003381252,9.42210674286,265.426818848,1.52888536453,13.8888893127,7.0,1,-3.32019877434,-80.4179916382,4.63136768341,13.8888893127,7.0,2
1523124739134684085,24.8004500866,9.48024749756,266.813262939,1.52888536453,13.8888893127,7.0,1,-3.43250489235,-81.8010940552,4.79313611984,13.8888893127,7.0,2
1523124739234827041,24.9003610611,9.53849601746,268.202270508,1.52888536453,13.8888893127,7.0,1,-3.32036924362,-83.1867980957,4.63149881363,13.8888893127,7.0,2
1523124739334321022,25.0004580021,9.5965795517,269.587341309,1.52888536453,13.8888893127,7.0,1,-3.43238329887,-84.5685424805,4.79310703278,13.8888893127,7.0,2
1523124739434350013,25.1002700329,9.65477657318,270.975097656,1.52888536453,13.8888893127,7.0,1,-3.32038903236,-85.9530105591,4.63138103485,13.8888893127,7.0,2
1523124739534935951,25.2002770901,9.71301078796,272.363769531,1.52888536453,13.8888893127,7.0,1,-3.43285775185,-87.3383407593,4.79340982437,13.8888893127,7.0,2
1523124739634658098,25.3003489971,9.77119922638,273.751342773,1.52888536453,13.8888893127,7.0,1,-3.32045841217,-88.7225875854,4.6315073967,13.8888893127,7.0,2
1523124739734620094,25.4003429413,9.8293838501,275.138824463,1.52888536453,13.8888893127,7.0,1,-3.43265485764,-90.1067276001,4.79339551926,13.8888893127,7.0,2
1523124739835858106,25.500328064,9.88778400421,276.531433105,1.52888536453,13.8888893127,7.0,1,-3.31986737251,-91.4960098267,4.63154506683,13.8888893127,7.0,2
1523124739934931039,25.6006851196,9.94576454163,277.9140625,1.52888536453,13.8888893127,7.0,1,-3.431620121,-92.8753204346,4.79286766052,13.8888893127,7.0,2
1523124740034632921,25.7003209591,10.0039730072,279.302093506,1.52888536453,13.8888893127,7.0,1,-3.31993460655,-94.2600860596,4.63143920898,13.8888893127,7.0,2
1523124740134506940,25.8003480434,10.0621328354,280.688995361,1.52888536453,13.8888893127,7.0,1,-3.43217945099,-95.6436538696,4.79326057434,13.8888893127,7.0,2
1523124740234420061,25.9002919197,10.120344162,282.07711792,1.52888536453,13.8888893127,7.0,1,-3.3199441433,-97.0284423828,4.63129615784,13.8888893127,7.0,2
1523124740334481954,26.0003240108,10.1785440445,283.464935303,1.52888536453,13.8888893127,7.0,1,-3.4324631691,-98.4129333496,4.79322814941,13.8888893127,7.0,2
1523124740434663057,26.1003360748,10.2367506027,284.852966309,1.52888536453,13.8888893127,7.0,1,-3.32028079033,-99.7976303101,4.631275177,13.8888893127,7.0,2
1523124740534826040,26.2003610134,10.2949352264,286.240447998,1.52888536453,13.8888893127,7.0,1,-3.43279933929,-101.181762695,4.79316520691,13.8888893127,7.0,2
1523124740634466886,26.3003470898,10.3531179428,287.627868652,1.52888536453,13.8888893127,7.0,1,-3.32075119019,-102.565887451,4.63128042221,13.8888893127,7.0,2
1523124740734849929,26.4003300667,10.4113035202,289.015380859,1.52888536453,13.8888893127,7.0,1,-3.43326497078,-103.950042725,4.79317331314,13.8888893127,7.0,2
1523124740834973096,26.5003180504,10.4695529938,290.404388428,1.52888536453,13.8888893127,7.0,1,-3.32107686996,-105.335762024,4.63137149811,13.8888893127,7.0,2
1523124740934513092,26.6004159451,10.5277442932,291.792053223,1.52888536453,13.8888893127,7.0,1,-3.43347597122,-106.720062256,4.7932806015,13.8888893127,7.0,2
1523124741034358024,26.7004139423,10.5858621597,293.17791748,1.52888536453,13.8888893127,7.0,1,-3.32139372826,-108.102630615,4.63157653809,13.8888893127,7.0,2
1523124741134380102,26.8002851009,10.6440677643,294.565917969,1.52888536453,13.8888893127,7.0,1,-3.43353652954,-109.487304688,4.79352617264,13.8888893127,7.0,2
1523124741234591007,26.9003081322,10.7022752762,295.953918457,1.52888536453,13.8888893127,7.0,1,-3.32094120979,-110.87197113,4.63157367706,13.8888893127,7.0,2
1523124741334984064,27.0003330708,10.7605285645,297.343048096,1.52888536453,13.8888893127,7.0,1,-3.4331805706,-112.257781982,4.79365587234,13.8888893127,7.0,2
1523124741434540987,27.100438118,10.8186950684,298.730102539,1.52888536453,13.8888893127,7.0,1,-3.32048344612,-113.641471863,4.6318154335,13.8888893127,7.0,2
1523124741535262107,27.2003939152,10.8768424988,300.116699219,1.52888536453,13.8888893127,7.0,1,-3.43218231201,-115.024765015,4.7936000824,13.8888893127,7.0,2
1523124741634561061,27.3003151417,10.9350700378,301.505187988,1.52888536453,13.8888893127,7.0,1,-3.31944417953,-116.409919739,4.63158893585,13.8888893127,7.0,2
1523124741734610080,27.4003760815,10.9932260513,302.891998291,1.52888536453,13.8888893127,7.0,1,-3.43147373199,-117.793403625,4.79339933395,13.8888893127,7.0,2
1523124741834539890,27.5003130436,11.0514297485,304.279937744,1.52888536453,13.8888893127,7.0,1,-3.31906080246,-119.178001404,4.63145637512,13.8888893127,7.0,2
1523124741934899091,27.6003320217,11.1096353531,305.667907715,1.52888536453,13.8888893127,7.0,1,-3.43137049675,-120.562660217,4.79340600967,13.8888893127,7.0,2
1523124742034605026,27.7003550529,11.1678104401,307.055175781,1.52888536453,13.8888893127,7.0,1,-3.31900382042,-121.946578979,4.70963096619,13.8888893127,7.0,2
1523124742134366035,27.8003249168,11.2260093689,308.442993164,1.52888536453,13.8888893127,7.0,1,-3.32283520699,-123.335617065,4.70963096619,13.8888893127,7.0,2
